program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
seqtk_adna_trim,gen_n1000000_l48_merged.fq,1000000,48,999923,993252,6671,2,10090,983160,0.667,0.0,1.009,98.316,10092,
seqtk_adna_trim,gen_n1000000_l49_merged.fq,1000000,49,999925,993259,6666,1,10009,983249,0.667,0.0,1.001,98.325,10010,
seqtk_adna_trim,gen_n1000000_l4_merged.fq,1000000,4,999896,64,999832,64,0,0,99.983,0.006,0.0,0.0,64,
seqtk_adna_trim,gen_n1000000_l50_merged.fq,1000000,50,999927,991467,8460,0,10498,980969,0.846,0.0,1.05,98.097,10498,
seqtk_adna_trim,gen_n1000000_l51_merged.fq,1000000,51,999919,992467,7452,0,10252,982215,0.745,0.0,1.025,98.221,10252,
seqtk_adna_trim,gen_n1000000_l52_merged.fq,1000000,52,999920,990819,9101,0,10889,979930,0.91,0.0,1.089,97.993,10889,
seqtk_adna_trim,gen_n1000000_l53_merged.fq,1000000,53,999912,991668,8244,0,10796,980872,0.824,0.0,1.08,98.087,10796,
seqtk_adna_trim,gen_n1000000_l54_merged.fq,1000000,54,999922,992042,7880,0,11112,980930,0.788,0.0,1.111,98.093,11112,
seqtk_adna_trim,gen_n1000000_l55_merged.fq,1000000,55,999914,990285,9629,1,11438,978846,0.963,0.0,1.144,97.885,11439,
seqtk_adna_trim,gen_n1000000_l56_merged.fq,1000000,56,999916,990880,9036,1,11709,979170,0.904,0.0,1.171,97.917,11710,
seqtk_adna_trim,gen_n1000000_l57_merged.fq,1000000,57,999900,991776,8124,2,11693,980081,0.812,0.0,1.169,98.008,11695,
seqtk_adna_trim,gen_n1000000_l58_merged.fq,1000000,58,999915,992166,7749,1,12036,980129,0.775,0.0,1.204,98.013,12037,
seqtk_adna_trim,gen_n1000000_l59_merged.fq,1000000,59,999905,991086,8819,2,12309,978775,0.882,0.0,1.231,97.877,12311,
seqtk_adna_trim,gen_n1000000_l5_merged.fq,1000000,5,999925,57,999868,57,0,0,99.987,0.006,0.0,0.0,57,
seqtk_adna_trim,gen_n1000000_l60_merged.fq,1000000,60,999917,989638,10279,2,12339,977297,1.028,0.0,1.234,97.73,12341,
seqtk_adna_trim,gen_n1000000_l61_merged.fq,1000000,61,999918,990407,9511,0,12732,977675,0.951,0.0,1.273,97.767,12732,
seqtk_adna_trim,gen_n1000000_l62_merged.fq,1000000,62,999910,990836,9074,0,12733,978103,0.907,0.0,1.273,97.81,12733,
seqtk_adna_trim,gen_n1000000_l63_merged.fq,1000000,63,999911,991790,8121,0,12898,978892,0.812,0.0,1.29,97.889,12898,
seqtk_adna_trim,gen_n1000000_l64_merged.fq,1000000,64,999922,992068,7854,1,13392,978675,0.785,0.0,1.339,97.867,13393,
seqtk_adna_trim,gen_n1000000_l65_merged.fq,1000000,65,999920,990808,9112,1,13475,977332,0.911,0.0,1.348,97.733,13476,
seqtk_adna_trim,gen_n1000000_l66_merged.fq,1000000,66,999904,991438,8466,2,13826,977610,0.847,0.0,1.383,97.761,13828,
seqtk_adna_trim,gen_n1000000_l67_merged.fq,1000000,67,999925,992143,7782,0,13952,978191,0.778,0.0,1.395,97.819,13952,
seqtk_adna_trim,gen_n1000000_l68_merged.fq,1000000,68,999915,992825,7090,0,14278,978547,0.709,0.0,1.428,97.855,14278,
seqtk_adna_trim,gen_n1000000_l69_merged.fq,1000000,69,999916,992795,7121,1,14269,978525,0.712,0.0,1.427,97.852,14270,
seqtk_adna_trim,gen_n1000000_l6_merged.fq,1000000,6,999916,70,999846,70,0,0,99.985,0.007,0.0,0.0,70,
seqtk_adna_trim,gen_n1000000_l70_merged.fq,1000000,70,999901,991436,8465,1,14538,976897,0.847,0.0,1.454,97.69,14539,
seqtk_adna_trim,gen_n1000000_l71_merged.fq,1000000,71,999895,992121,7774,0,14905,977216,0.777,0.0,1.49,97.722,14905,
seqtk_adna_trim,gen_n1000000_l72_merged.fq,1000000,72,999909,992368,7541,0,15249,977119,0.754,0.0,1.525,97.712,15249,
seqtk_adna_trim,gen_n1000000_l73_merged.fq,1000000,73,999926,993242,6684,0,15429,977813,0.668,0.0,1.543,97.781,15429,
seqtk_adna_trim,gen_n1000000_l74_merged.fq,1000000,74,999914,993305,6609,0,15868,977437,0.661,0.0,1.587,97.744,15868,
seqtk_adna_trim,gen_n1000000_l75_merged.fq,1000000,75,999929,991694,8235,1,15613,976080,0.823,0.0,1.561,97.608,15614,
seqtk_adna_trim,gen_n1000000_l76_merged.fq,1000000,76,999914,992249,7665,1,15848,976400,0.766,0.0,1.585,97.64,15849,
seqtk_adna_trim,gen_n1000000_l77_merged.fq,1000000,77,999902,992714,7188,1,16391,976322,0.719,0.0,1.639,97.632,16392,
seqtk_adna_trim,gen_n1000000_l78_merged.fq,1000000,78,999918,992850,7068,0,16490,976360,0.707,0.0,1.649,97.636,16490,
seqtk_adna_trim,gen_n1000000_l79_merged.fq,1000000,79,999921,992886,7035,0,16703,976183,0.704,0.0,1.67,97.618,16703,
seqtk_adna_trim,gen_n1000000_l7_merged.fq,1000000,7,999912,67,999845,67,0,0,99.984,0.007,0.0,0.0,67,
seqtk_adna_trim,gen_n1000000_l80_merged.fq,1000000,80,999907,991407,8500,1,16876,974530,0.85,0.0,1.688,97.453,16877,
seqtk_adna_trim,gen_n1000000_l81_merged.fq,1000000,81,999923,991975,7948,2,17105,974868,0.795,0.0,1.71,97.487,17107,
seqtk_adna_trim,gen_n1000000_l82_merged.fq,1000000,82,999924,991888,8036,1,17465,974422,0.804,0.0,1.747,97.442,17466,
seqtk_adna_trim,gen_n1000000_l83_merged.fq,1000000,83,999923,992552,7371,0,17401,975151,0.737,0.0,1.74,97.515,17401,
seqtk_adna_trim,gen_n1000000_l84_merged.fq,1000000,84,999906,992781,7125,1,17580,975200,0.713,0.0,1.758,97.52,17581,
seqtk_adna_trim,gen_n1000000_l85_merged.fq,1000000,85,999916,990477,9439,2,17962,972513,0.944,0.0,1.796,97.251,17964,
seqtk_adna_trim,gen_n1000000_l86_merged.fq,1000000,86,999921,991124,8797,0,18436,972688,0.88,0.0,1.844,97.269,18436,
seqtk_adna_trim,gen_n1000000_l87_merged.fq,1000000,87,999935,991974,7961,0,18622,973352,0.796,0.0,1.862,97.335,18622,
seqtk_adna_trim,gen_n1000000_l88_merged.fq,1000000,88,999924,992158,7766,3,18577,973578,0.777,0.0,1.858,97.358,18580,
seqtk_adna_trim,gen_n1000000_l89_merged.fq,1000000,89,999911,992431,7480,0,18724,973707,0.748,0.0,1.872,97.371,18724,
seqtk_adna_trim,gen_n1000000_l8_merged.fq,1000000,8,999921,66,999855,66,0,0,99.986,0.007,0.0,0.0,66,
seqtk_adna_trim,gen_n1000000_l90_merged.fq,1000000,90,999923,991042,8881,0,18850,972192,0.888,0.0,1.885,97.219,18850,
seqtk_adna_trim,gen_n1000000_l91_merged.fq,1000000,91,999915,991613,8302,1,19385,972227,0.83,0.0,1.938,97.223,19386,
seqtk_adna_trim,gen_n1000000_l92_merged.fq,1000000,92,999916,992164,7752,1,19539,972624,0.775,0.0,1.954,97.262,19540,
seqtk_adna_trim,gen_n1000000_l93_merged.fq,1000000,93,999908,992675,7233,1,19973,972701,0.723,0.0,1.997,97.27,19974,
seqtk_adna_trim,gen_n1000000_l94_merged.fq,1000000,94,999916,991421,8495,2,19999,971420,0.85,0.0,2.0,97.142,20001,
seqtk_adna_trim,gen_n1000000_l95_merged.fq,1000000,95,999918,989977,9941,1,20421,969555,0.994,0.0,2.042,96.956,20422,
seqtk_adna_trim,gen_n1000000_l96_merged.fq,1000000,96,999915,990694,9221,0,20648,970046,0.922,0.0,2.065,97.005,20648,
seqtk_adna_trim,gen_n1000000_l97_merged.fq,1000000,97,999915,991577,8338,2,20809,970766,0.834,0.0,2.081,97.077,20811,
seqtk_adna_trim,gen_n1000000_l98_merged.fq,1000000,98,999919,991877,8042,1,21133,970743,0.804,0.0,2.113,97.074,21134,
seqtk_adna_trim,gen_n1000000_l99_merged.fq,1000000,99,999915,992466,7449,0,21581,970885,0.745,0.0,2.158,97.088,21581,
seqtk_adna_trim,gen_n1000000_l9_merged.fq,1000000,9,999911,3099,996812,3099,0,0,99.681,0.31,0.0,0.0,3099,
