program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
bbmerge,gen_n1000000_l225_merged.fq,1000000,225,999911,914394,85517,0,253857,660537,8.552,0.0,25.386,66.054,253857,
bbmerge,gen_n1000000_l226_merged.fq,1000000,226,999920,913478,86442,0,255730,657748,8.644,0.0,25.573,65.775,255730,
bbmerge,gen_n1000000_l227_merged.fq,1000000,227,999921,908430,91491,0,256339,652091,9.149,0.0,25.634,65.209,256339,
bbmerge,gen_n1000000_l228_merged.fq,1000000,228,999925,906142,93783,0,260098,646044,9.378,0.0,26.01,64.604,260098,
bbmerge,gen_n1000000_l229_merged.fq,1000000,229,999915,893147,106768,0,258157,634990,10.677,0.0,25.816,63.499,258157,
bbmerge,gen_n1000000_l22_merged.fq,1000000,22,999918,935353,64565,0,527,934826,6.457,0.0,0.053,93.483,527,
bbmerge,gen_n1000000_l230_merged.fq,1000000,230,999909,888214,111695,0,259103,629111,11.17,0.0,25.91,62.911,259103,
bbmerge,gen_n1000000_l231_merged.fq,1000000,231,999908,884693,115215,0,261414,623279,11.521,0.0,26.141,62.328,261414,
bbmerge,gen_n1000000_l232_merged.fq,1000000,232,999927,877236,122691,0,261654,615582,12.269,0.0,26.165,61.558,261654,
bbmerge,gen_n1000000_l233_merged.fq,1000000,233,999907,868741,131166,0,261733,607008,13.117,0.0,26.173,60.701,261733,
bbmerge,gen_n1000000_l234_merged.fq,1000000,234,999922,836696,163226,0,254743,581953,16.323,0.0,25.474,58.195,254743,
bbmerge,gen_n1000000_l235_merged.fq,1000000,235,999915,830323,169592,0,254785,575538,16.959,0.0,25.478,57.554,254785,
bbmerge,gen_n1000000_l236_merged.fq,1000000,236,999917,817653,182264,1,254415,563237,18.226,0.0,25.442,56.324,254416,
bbmerge,gen_n1000000_l237_merged.fq,1000000,237,999921,799142,200779,1,251261,547880,20.078,0.0,25.126,54.788,251262,
bbmerge,gen_n1000000_l238_merged.fq,1000000,238,999925,756305,243620,2,239952,516351,24.362,0.0,23.995,51.635,239954,
bbmerge,gen_n1000000_l239_merged.fq,1000000,239,999926,679808,320118,2,217990,461816,32.012,0.0,21.799,46.182,217992,
bbmerge,gen_n1000000_l23_merged.fq,1000000,23,999913,934831,65082,0,604,934227,6.508,0.0,0.06,93.423,604,
bbmerge,gen_n1000000_l240_merged.fq,1000000,240,999921,415880,584041,0,135211,280669,58.404,0.0,13.521,28.067,135211,
bbmerge,gen_n1000000_l241_merged.fq,1000000,241,999922,212242,787680,1,69503,142738,78.768,0.0,6.95,14.274,69504,
bbmerge,gen_n1000000_l242_merged.fq,1000000,242,999910,2,999908,2,0,0,99.991,0.0,0.0,0.0,2,
bbmerge,gen_n1000000_l243_merged.fq,1000000,243,999926,0,999926,0,0,0,99.993,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l244_merged.fq,1000000,244,999921,1,999920,1,0,0,99.992,0.0,0.0,0.0,1,
bbmerge,gen_n1000000_l245_merged.fq,1000000,245,999908,155,999753,155,0,0,99.975,0.015,0.0,0.0,155,
bbmerge,gen_n1000000_l246_merged.fq,1000000,246,999926,220,999706,220,0,0,99.971,0.022,0.0,0.0,220,
bbmerge,gen_n1000000_l247_merged.fq,1000000,247,999918,246,999672,246,0,0,99.967,0.025,0.0,0.0,246,
bbmerge,gen_n1000000_l248_merged.fq,1000000,248,999911,293,999618,293,0,0,99.962,0.029,0.0,0.0,293,
bbmerge,gen_n1000000_l249_merged.fq,1000000,249,999912,298,999614,298,0,0,99.961,0.03,0.0,0.0,298,
bbmerge,gen_n1000000_l24_merged.fq,1000000,24,999929,935489,64440,0,760,934729,6.444,0.0,0.076,93.473,760,
bbmerge,gen_n1000000_l250_merged.fq,1000000,250,999916,297,999619,297,0,0,99.962,0.03,0.0,0.0,297,
bbmerge,gen_n1000000_l25_merged.fq,1000000,25,999922,934046,65876,0,905,933141,6.588,0.0,0.09,93.314,905,
bbmerge,gen_n1000000_l26_merged.fq,1000000,26,999912,933706,66206,0,1013,932693,6.621,0.0,0.101,93.269,1013,
bbmerge,gen_n1000000_l27_merged.fq,1000000,27,999930,933545,66385,0,1247,932298,6.638,0.0,0.125,93.23,1247,
bbmerge,gen_n1000000_l28_merged.fq,1000000,28,999922,937287,62635,0,1413,935874,6.263,0.0,0.141,93.587,1413,
bbmerge,gen_n1000000_l29_merged.fq,1000000,29,999909,936640,63269,0,1597,935043,6.327,0.0,0.16,93.504,1597,
bbmerge,gen_n1000000_l2_merged.fq,1000000,2,999928,0,999928,0,0,0,99.993,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l30_merged.fq,1000000,30,999937,938687,61250,0,1880,936807,6.125,0.0,0.188,93.681,1880,
bbmerge,gen_n1000000_l31_merged.fq,1000000,31,999928,937395,62533,0,2201,935194,6.253,0.0,0.22,93.519,2201,
bbmerge,gen_n1000000_l32_merged.fq,1000000,32,999921,937602,62319,0,2358,935244,6.232,0.0,0.236,93.524,2358,
bbmerge,gen_n1000000_l33_merged.fq,1000000,33,999929,939283,60646,0,2626,936657,6.065,0.0,0.263,93.666,2626,
bbmerge,gen_n1000000_l34_merged.fq,1000000,34,999934,939862,60072,0,2846,937016,6.007,0.0,0.285,93.702,2846,
bbmerge,gen_n1000000_l35_merged.fq,1000000,35,999903,940738,59165,0,3231,937507,5.917,0.0,0.323,93.751,3231,
bbmerge,gen_n1000000_l36_merged.fq,1000000,36,999918,939950,59968,0,3447,936503,5.997,0.0,0.345,93.65,3447,
bbmerge,gen_n1000000_l37_merged.fq,1000000,37,999921,941628,58293,0,3726,937902,5.829,0.0,0.373,93.79,3726,
bbmerge,gen_n1000000_l38_merged.fq,1000000,38,999917,942260,57657,0,4204,938056,5.766,0.0,0.42,93.806,4204,
bbmerge,gen_n1000000_l39_merged.fq,1000000,39,999919,943301,56618,0,4522,938779,5.662,0.0,0.452,93.878,4522,
bbmerge,gen_n1000000_l3_merged.fq,1000000,3,999926,0,999926,0,0,0,99.993,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l40_merged.fq,1000000,40,999920,944935,54985,0,4703,940232,5.498,0.0,0.47,94.023,4703,
bbmerge,gen_n1000000_l41_merged.fq,1000000,41,999900,944149,55751,0,5206,938943,5.575,0.0,0.521,93.894,5206,
bbmerge,gen_n1000000_l42_merged.fq,1000000,42,999906,945070,54836,0,5494,939576,5.484,0.0,0.549,93.958,5494,
bbmerge,gen_n1000000_l43_merged.fq,1000000,43,999921,946085,53836,0,5820,940265,5.384,0.0,0.582,94.026,5820,
bbmerge,gen_n1000000_l44_merged.fq,1000000,44,999910,948181,51729,0,6220,941961,5.173,0.0,0.622,94.196,6220,
bbmerge,gen_n1000000_l45_merged.fq,1000000,45,999912,950346,49566,0,6790,943556,4.957,0.0,0.679,94.356,6790,
bbmerge,gen_n1000000_l46_merged.fq,1000000,46,999923,950533,49390,0,7119,943414,4.939,0.0,0.712,94.341,7119,
bbmerge,gen_n1000000_l47_merged.fq,1000000,47,999928,952335,47593,0,7564,944771,4.759,0.0,0.756,94.477,7564,
bbmerge,gen_n1000000_l48_merged.fq,1000000,48,999923,952170,47753,0,8048,944122,4.775,0.0,0.805,94.412,8048,
bbmerge,gen_n1000000_l49_merged.fq,1000000,49,999925,954172,45753,0,8354,945818,4.575,0.0,0.835,94.582,8354,
bbmerge,gen_n1000000_l4_merged.fq,1000000,4,999896,0,999896,0,0,0,99.99,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l50_merged.fq,1000000,50,999927,955429,44498,0,8919,946510,4.45,0.0,0.892,94.651,8919,
bbmerge,gen_n1000000_l51_merged.fq,1000000,51,999919,956315,43604,0,9238,947077,4.36,0.0,0.924,94.708,9238,
bbmerge,gen_n1000000_l52_merged.fq,1000000,52,999920,957282,42638,0,9911,947371,4.264,0.0,0.991,94.737,9911,
bbmerge,gen_n1000000_l53_merged.fq,1000000,53,999912,958604,41308,0,9960,948644,4.131,0.0,0.996,94.864,9960,
bbmerge,gen_n1000000_l54_merged.fq,1000000,54,999922,959792,40130,0,10510,949282,4.013,0.0,1.051,94.928,10510,
bbmerge,gen_n1000000_l55_merged.fq,1000000,55,999914,960288,39626,0,10908,949380,3.963,0.0,1.091,94.938,10908,
bbmerge,gen_n1000000_l56_merged.fq,1000000,56,999916,959550,40366,0,11481,948069,4.037,0.0,1.148,94.807,11481,
bbmerge,gen_n1000000_l57_merged.fq,1000000,57,999900,962094,37806,0,11821,950273,3.781,0.0,1.182,95.027,11821,
bbmerge,gen_n1000000_l58_merged.fq,1000000,58,999915,962421,37494,0,12295,950126,3.749,0.0,1.23,95.013,12295,
bbmerge,gen_n1000000_l59_merged.fq,1000000,59,999905,964003,35902,0,12717,951286,3.59,0.0,1.272,95.129,12717,
bbmerge,gen_n1000000_l5_merged.fq,1000000,5,999925,0,999925,0,0,0,99.992,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l60_merged.fq,1000000,60,999917,965900,34017,0,13213,952687,3.402,0.0,1.321,95.269,13213,
bbmerge,gen_n1000000_l61_merged.fq,1000000,61,999918,965980,33938,0,13447,952533,3.394,0.0,1.345,95.253,13447,
bbmerge,gen_n1000000_l62_merged.fq,1000000,62,999910,967700,32210,0,13833,953867,3.221,0.0,1.383,95.387,13833,
bbmerge,gen_n1000000_l63_merged.fq,1000000,63,999911,968677,31234,0,14294,954383,3.123,0.0,1.429,95.438,14294,
bbmerge,gen_n1000000_l64_merged.fq,1000000,64,999922,969919,30003,0,15086,954833,3.0,0.0,1.509,95.483,15086,
bbmerge,gen_n1000000_l65_merged.fq,1000000,65,999920,971150,28770,0,15337,955813,2.877,0.0,1.534,95.581,15337,
bbmerge,gen_n1000000_l66_merged.fq,1000000,66,999904,970053,29851,0,15771,954282,2.985,0.0,1.577,95.428,15771,
bbmerge,gen_n1000000_l67_merged.fq,1000000,67,999925,971460,28465,0,16155,955305,2.847,0.0,1.615,95.53,16155,
bbmerge,gen_n1000000_l68_merged.fq,1000000,68,999915,972374,27541,0,16663,955711,2.754,0.0,1.666,95.571,16663,
bbmerge,gen_n1000000_l69_merged.fq,1000000,69,999916,973444,26472,0,16891,956553,2.647,0.0,1.689,95.655,16891,
bbmerge,gen_n1000000_l6_merged.fq,1000000,6,999916,0,999916,0,0,0,99.992,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l70_merged.fq,1000000,70,999901,974366,25535,0,17422,956944,2.553,0.0,1.742,95.694,17422,
bbmerge,gen_n1000000_l71_merged.fq,1000000,71,999895,973239,26656,0,17800,955439,2.666,0.0,1.78,95.544,17800,
bbmerge,gen_n1000000_l72_merged.fq,1000000,72,999909,974213,25696,0,18517,955696,2.57,0.0,1.852,95.57,18517,
bbmerge,gen_n1000000_l73_merged.fq,1000000,73,999926,974928,24998,0,18753,956175,2.5,0.0,1.875,95.618,18753,
bbmerge,gen_n1000000_l74_merged.fq,1000000,74,999914,975552,24362,0,19327,956225,2.436,0.0,1.933,95.623,19327,
bbmerge,gen_n1000000_l75_merged.fq,1000000,75,999929,976570,23359,0,19546,957024,2.336,0.0,1.955,95.702,19546,
bbmerge,gen_n1000000_l76_merged.fq,1000000,76,999914,975787,24127,0,19983,955804,2.413,0.0,1.998,95.58,19983,
bbmerge,gen_n1000000_l77_merged.fq,1000000,77,999902,976666,23236,0,20469,956197,2.324,0.0,2.047,95.62,20469,
bbmerge,gen_n1000000_l78_merged.fq,1000000,78,999918,977024,22894,0,21069,955955,2.289,0.0,2.107,95.596,21069,
bbmerge,gen_n1000000_l79_merged.fq,1000000,79,999921,977781,22140,0,21044,956737,2.214,0.0,2.104,95.674,21044,
bbmerge,gen_n1000000_l7_merged.fq,1000000,7,999912,0,999912,0,0,0,99.991,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l80_merged.fq,1000000,80,999907,978245,21662,0,21390,956855,2.166,0.0,2.139,95.686,21390,
bbmerge,gen_n1000000_l81_merged.fq,1000000,81,999923,976636,23287,0,21888,954748,2.329,0.0,2.189,95.475,21888,
bbmerge,gen_n1000000_l82_merged.fq,1000000,82,999924,977587,22337,0,22353,955234,2.234,0.0,2.235,95.523,22353,
bbmerge,gen_n1000000_l83_merged.fq,1000000,83,999923,978783,21140,0,22467,956316,2.114,0.0,2.247,95.632,22467,
bbmerge,gen_n1000000_l84_merged.fq,1000000,84,999906,980691,19215,0,22907,957784,1.921,0.0,2.291,95.778,22907,
bbmerge,gen_n1000000_l85_merged.fq,1000000,85,999916,981218,18698,0,23725,957493,1.87,0.0,2.373,95.749,23725,
bbmerge,gen_n1000000_l86_merged.fq,1000000,86,999921,978665,21256,0,23980,954685,2.126,0.0,2.398,95.469,23980,
bbmerge,gen_n1000000_l87_merged.fq,1000000,87,999935,979576,20359,0,24442,955134,2.036,0.0,2.444,95.513,24442,
bbmerge,gen_n1000000_l88_merged.fq,1000000,88,999924,980440,19484,0,24626,955814,1.948,0.0,2.463,95.581,24626,
bbmerge,gen_n1000000_l89_merged.fq,1000000,89,999911,981426,18485,0,24686,956740,1.849,0.0,2.469,95.674,24686,
bbmerge,gen_n1000000_l8_merged.fq,1000000,8,999921,0,999921,0,0,0,99.992,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l90_merged.fq,1000000,90,999923,981553,18370,0,25160,956393,1.837,0.0,2.516,95.639,25160,
bbmerge,gen_n1000000_l91_merged.fq,1000000,91,999915,979227,20688,0,25677,953550,2.069,0.0,2.568,95.355,25677,
bbmerge,gen_n1000000_l92_merged.fq,1000000,92,999916,980547,19369,0,26072,954475,1.937,0.0,2.607,95.447,26072,
bbmerge,gen_n1000000_l93_merged.fq,1000000,93,999908,982216,17692,0,26632,955584,1.769,0.0,2.663,95.558,26632,
bbmerge,gen_n1000000_l94_merged.fq,1000000,94,999916,983500,16416,0,26908,956592,1.642,0.0,2.691,95.659,26908,
bbmerge,gen_n1000000_l95_merged.fq,1000000,95,999918,983737,16181,0,27551,956186,1.618,0.0,2.755,95.619,27551,
bbmerge,gen_n1000000_l96_merged.fq,1000000,96,999915,981842,18073,0,27769,954073,1.807,0.0,2.777,95.407,27769,
bbmerge,gen_n1000000_l97_merged.fq,1000000,97,999915,982906,17009,0,28267,954639,1.701,0.0,2.827,95.464,28267,
bbmerge,gen_n1000000_l98_merged.fq,1000000,98,999919,983643,16276,0,28640,955003,1.628,0.0,2.864,95.5,28640,
bbmerge,gen_n1000000_l99_merged.fq,1000000,99,999915,985735,14180,0,29233,956502,1.418,0.0,2.923,95.65,29233,
bbmerge,gen_n1000000_l9_merged.fq,1000000,9,999911,0,999911,0,0,0,99.991,0.0,0.0,0.0,0,
ClipAndMerge,gen_n1000000_l1000_merged.fq,1000000,1000,999921,6056,993865,6056,0,0,99.386,0.606,0.0,0.0,6056,
ClipAndMerge,gen_n1000000_l100_merged.fq,1000000,100,999928,1000000,-72,0,21984,978016,-0.007,0.0,2.198,97.802,21984,
ClipAndMerge,gen_n1000000_l101_merged.fq,1000000,101,999921,1000000,-79,0,22171,977829,-0.008,0.0,2.217,97.783,22171,
ClipAndMerge,gen_n1000000_l102_merged.fq,1000000,102,999926,999998,-72,0,22605,977393,-0.007,0.0,2.26,97.739,22605,
ClipAndMerge,gen_n1000000_l103_merged.fq,1000000,103,999915,999999,-84,0,22765,977234,-0.008,0.0,2.276,97.723,22765,
ClipAndMerge,gen_n1000000_l104_merged.fq,1000000,104,999911,999999,-88,0,22916,977083,-0.009,0.0,2.292,97.708,22916,
ClipAndMerge,gen_n1000000_l105_merged.fq,1000000,105,999920,999999,-79,0,23141,976858,-0.008,0.0,2.314,97.686,23141,
ClipAndMerge,gen_n1000000_l106_merged.fq,1000000,106,999938,999999,-61,0,23564,976435,-0.006,0.0,2.356,97.644,23564,
ClipAndMerge,gen_n1000000_l107_merged.fq,1000000,107,999913,1000000,-87,0,23898,976102,-0.009,0.0,2.39,97.61,23898,
ClipAndMerge,gen_n1000000_l108_merged.fq,1000000,108,999922,999998,-76,0,23841,976157,-0.008,0.0,2.384,97.616,23841,
ClipAndMerge,gen_n1000000_l109_merged.fq,1000000,109,999923,1000000,-77,0,24085,975915,-0.008,0.0,2.409,97.591,24085,
ClipAndMerge,gen_n1000000_l10_merged.fq,1000000,10,999901,973997,25904,0,11,973986,2.59,0.0,0.001,97.399,11,
ClipAndMerge,gen_n1000000_l110_merged.fq,1000000,110,999916,999998,-82,0,24589,975409,-0.008,0.0,2.459,97.541,24589,
ClipAndMerge,gen_n1000000_l111_merged.fq,1000000,111,999908,999995,-87,0,24725,975270,-0.009,0.0,2.473,97.527,24725,
ClipAndMerge,gen_n1000000_l112_merged.fq,1000000,112,999924,999997,-73,0,24951,975046,-0.007,0.0,2.495,97.505,24951,
ClipAndMerge,gen_n1000000_l113_merged.fq,1000000,113,999914,999987,-73,0,25013,974974,-0.007,0.0,2.501,97.497,25013,
ClipAndMerge,gen_n1000000_l114_merged.fq,1000000,114,999932,999945,-13,2,25501,974442,-0.001,0.0,2.55,97.444,25503,
ClipAndMerge,gen_n1000000_l115_merged.fq,1000000,115,999935,999838,97,9,25882,973947,0.01,0.001,2.588,97.395,25891,
ClipAndMerge,gen_n1000000_l116_merged.fq,1000000,116,999926,999552,374,10,26287,973255,0.037,0.001,2.629,97.326,26297,
ClipAndMerge,gen_n1000000_l117_merged.fq,1000000,117,999917,998368,1549,14,27334,971020,0.155,0.001,2.733,97.102,27348,
ClipAndMerge,gen_n1000000_l118_merged.fq,1000000,118,999936,995700,4236,41,28915,966744,0.424,0.004,2.892,96.674,28956,
ClipAndMerge,gen_n1000000_l119_merged.fq,1000000,119,999928,986371,13557,122,33581,952668,1.356,0.012,3.358,95.267,33703,
ClipAndMerge,gen_n1000000_l11_merged.fq,1000000,11,999928,971432,28496,8,14,971410,2.85,0.001,0.001,97.141,22,
ClipAndMerge,gen_n1000000_l120_merged.fq,1000000,120,999913,973384,26529,313,38951,934120,2.653,0.031,3.895,93.412,39264,
ClipAndMerge,gen_n1000000_l121_merged.fq,1000000,121,999915,955698,44217,433,43638,911627,4.422,0.043,4.364,91.163,44071,
ClipAndMerge,gen_n1000000_l122_merged.fq,1000000,122,999926,955203,44723,557,44465,910181,4.472,0.056,4.446,91.018,45022,
ClipAndMerge,gen_n1000000_l123_merged.fq,1000000,123,999926,954207,45719,831,45424,907952,4.572,0.083,4.542,90.795,46255,
ClipAndMerge,gen_n1000000_l124_merged.fq,1000000,124,999907,954647,45260,1501,45819,907327,4.526,0.15,4.582,90.733,47320,
ClipAndMerge,gen_n1000000_l125_merged.fq,1000000,125,999938,954116,45822,383,46095,907638,4.582,0.038,4.609,90.764,46478,
ClipAndMerge,gen_n1000000_l126_merged.fq,1000000,126,999918,951367,48551,517,48547,902303,4.855,0.052,4.855,90.23,49064,
ClipAndMerge,gen_n1000000_l127_merged.fq,1000000,127,999911,948832,51079,602,49951,898279,5.108,0.06,4.995,89.828,50553,
ClipAndMerge,gen_n1000000_l128_merged.fq,1000000,128,999924,945885,54039,657,51545,893683,5.404,0.066,5.154,89.368,52202,
ClipAndMerge,gen_n1000000_l129_merged.fq,1000000,129,999908,942774,57134,707,53601,888466,5.713,0.071,5.36,88.847,54308,
ClipAndMerge,gen_n1000000_l12_merged.fq,1000000,12,999912,969191,30721,22,10,969159,3.072,0.002,0.001,96.916,32,
ClipAndMerge,gen_n1000000_l130_merged.fq,1000000,130,999922,939681,60241,795,56102,882784,6.024,0.08,5.61,88.278,56897,
ClipAndMerge,gen_n1000000_l131_merged.fq,1000000,131,999914,937615,62299,908,57894,878813,6.23,0.091,5.789,87.881,58802,
ClipAndMerge,gen_n1000000_l132_merged.fq,1000000,132,999903,934163,65740,879,60386,872898,6.574,0.088,6.039,87.29,61265,
ClipAndMerge,gen_n1000000_l133_merged.fq,1000000,133,999924,932111,67813,929,61918,869264,6.781,0.093,6.192,86.926,62847,
ClipAndMerge,gen_n1000000_l134_merged.fq,1000000,134,999910,929307,70603,943,63899,864465,7.06,0.094,6.39,86.447,64842,
ClipAndMerge,gen_n1000000_l135_merged.fq,1000000,135,999914,926461,73453,1013,64812,860636,7.345,0.101,6.481,86.064,65825,
ClipAndMerge,gen_n1000000_l136_merged.fq,1000000,136,999919,923520,76399,963,67090,855467,7.64,0.096,6.709,85.547,68053,
ClipAndMerge,gen_n1000000_l137_merged.fq,1000000,137,999921,920975,78946,1021,68325,851629,7.895,0.102,6.832,85.163,69346,
ClipAndMerge,gen_n1000000_l138_merged.fq,1000000,138,999916,918036,81880,975,69995,847066,8.188,0.097,7.0,84.707,70970,
ClipAndMerge,gen_n1000000_l139_merged.fq,1000000,139,999922,916066,83856,1013,72093,842960,8.386,0.101,7.209,84.296,73106,
ClipAndMerge,gen_n1000000_l13_merged.fq,1000000,13,999925,966222,33703,22,15,966185,3.37,0.002,0.002,96.618,37,
ClipAndMerge,gen_n1000000_l140_merged.fq,1000000,140,999928,912996,86932,1119,73432,838445,8.693,0.112,7.343,83.844,74551,
ClipAndMerge,gen_n1000000_l141_merged.fq,1000000,141,999935,910312,89623,1151,74890,834271,8.962,0.115,7.489,83.427,76041,
ClipAndMerge,gen_n1000000_l142_merged.fq,1000000,142,999939,906705,93234,1152,76668,828885,9.323,0.115,7.667,82.888,77820,
ClipAndMerge,gen_n1000000_l143_merged.fq,1000000,143,999923,905535,94388,1190,78392,825953,9.439,0.119,7.839,82.595,79582,
ClipAndMerge,gen_n1000000_l144_merged.fq,1000000,144,999931,902404,97527,1144,79787,821473,9.753,0.114,7.979,82.147,80931,
ClipAndMerge,gen_n1000000_l145_merged.fq,1000000,145,999928,899465,100463,1256,81678,816531,10.046,0.126,8.168,81.653,82934,
ClipAndMerge,gen_n1000000_l146_merged.fq,1000000,146,999929,896425,103504,1296,82784,812345,10.35,0.13,8.278,81.234,84080,
ClipAndMerge,gen_n1000000_l147_merged.fq,1000000,147,999921,894621,105300,1260,84785,808576,10.53,0.126,8.479,80.858,86045,
ClipAndMerge,gen_n1000000_l148_merged.fq,1000000,148,999912,891546,108366,1279,86378,803889,10.837,0.128,8.638,80.389,87657,
ClipAndMerge,gen_n1000000_l149_merged.fq,1000000,149,999919,889785,110134,1301,87594,800890,11.013,0.13,8.759,80.089,88895,
ClipAndMerge,gen_n1000000_l14_merged.fq,1000000,14,999918,963804,36114,70,14,963720,3.611,0.007,0.001,96.372,84,
ClipAndMerge,gen_n1000000_l150_merged.fq,1000000,150,999914,886476,113438,1357,89347,795772,11.344,0.136,8.935,79.577,90704,
ClipAndMerge,gen_n1000000_l151_merged.fq,1000000,151,999923,884678,115245,1383,90552,792743,11.524,0.138,9.055,79.274,91935,
ClipAndMerge,gen_n1000000_l152_merged.fq,1000000,152,999920,881291,118629,1414,92042,787835,11.863,0.141,9.204,78.783,93456,
ClipAndMerge,gen_n1000000_l153_merged.fq,1000000,153,999914,878944,120970,1530,93879,783535,12.097,0.153,9.388,78.353,95409,
ClipAndMerge,gen_n1000000_l154_merged.fq,1000000,154,999923,876538,123385,1514,95319,779705,12.338,0.151,9.532,77.971,96833,
ClipAndMerge,gen_n1000000_l155_merged.fq,1000000,155,999916,874421,125495,1646,97539,775236,12.55,0.165,9.754,77.524,99185,
ClipAndMerge,gen_n1000000_l156_merged.fq,1000000,156,999920,871782,128138,1637,98045,772100,12.814,0.164,9.804,77.21,99682,
ClipAndMerge,gen_n1000000_l157_merged.fq,1000000,157,999892,869805,130087,1722,99732,768351,13.009,0.172,9.973,76.835,101454,
ClipAndMerge,gen_n1000000_l158_merged.fq,1000000,158,999933,866825,133108,1663,101240,763922,13.311,0.166,10.124,76.392,102903,
ClipAndMerge,gen_n1000000_l159_merged.fq,1000000,159,999910,863746,136164,1634,102167,759945,13.616,0.163,10.217,75.995,103801,
ClipAndMerge,gen_n1000000_l15_merged.fq,1000000,15,999906,961514,38392,136,15,961363,3.839,0.014,0.002,96.136,151,
ClipAndMerge,gen_n1000000_l160_merged.fq,1000000,160,999911,861563,138348,1870,103872,755821,13.835,0.187,10.387,75.582,105742,
ClipAndMerge,gen_n1000000_l161_merged.fq,1000000,161,999908,859068,140840,1762,105800,751506,14.084,0.176,10.58,75.151,107562,
ClipAndMerge,gen_n1000000_l162_merged.fq,1000000,162,999910,856641,143269,1843,106971,747827,14.327,0.184,10.697,74.783,108814,
ClipAndMerge,gen_n1000000_l163_merged.fq,1000000,163,999933,854536,145397,1844,108525,744167,14.54,0.184,10.852,74.417,110369,
ClipAndMerge,gen_n1000000_l164_merged.fq,1000000,164,999915,851442,148473,1827,109711,739904,14.847,0.183,10.971,73.99,111538,
ClipAndMerge,gen_n1000000_l165_merged.fq,1000000,165,999917,848812,151105,2054,110777,735981,15.11,0.205,11.078,73.598,112831,
ClipAndMerge,gen_n1000000_l166_merged.fq,1000000,166,999915,846786,153129,1937,112423,732426,15.313,0.194,11.242,73.243,114360,
ClipAndMerge,gen_n1000000_l167_merged.fq,1000000,167,999913,845177,154736,2121,114267,728789,15.474,0.212,11.427,72.879,116388,
ClipAndMerge,gen_n1000000_l168_merged.fq,1000000,168,999917,841752,158165,1949,115424,724379,15.816,0.195,11.542,72.438,117373,
ClipAndMerge,gen_n1000000_l169_merged.fq,1000000,169,999922,839370,160552,1940,116718,720712,16.055,0.194,11.672,72.071,118658,
ClipAndMerge,gen_n1000000_l16_merged.fq,1000000,16,999917,959003,40914,141,10,958852,4.091,0.014,0.001,95.885,151,
ClipAndMerge,gen_n1000000_l170_merged.fq,1000000,170,999923,837263,162660,2254,118100,716909,16.266,0.225,11.81,71.691,120354,
ClipAndMerge,gen_n1000000_l171_merged.fq,1000000,171,999914,834157,165757,2199,119538,712420,16.576,0.22,11.954,71.242,121737,
ClipAndMerge,gen_n1000000_l172_merged.fq,1000000,172,999922,831704,168218,2052,121206,708446,16.822,0.205,12.121,70.845,123258,
ClipAndMerge,gen_n1000000_l173_merged.fq,1000000,173,999927,829875,170052,2085,122819,704971,17.005,0.209,12.282,70.497,124904,
ClipAndMerge,gen_n1000000_l174_merged.fq,1000000,174,999914,826285,173629,2109,123409,700767,17.363,0.211,12.341,70.077,125518,
ClipAndMerge,gen_n1000000_l175_merged.fq,1000000,175,999925,824841,175084,2291,124533,698017,17.508,0.229,12.453,69.802,126824,
ClipAndMerge,gen_n1000000_l176_merged.fq,1000000,176,999930,821560,178370,2330,126352,692878,17.837,0.233,12.635,69.288,128682,
ClipAndMerge,gen_n1000000_l177_merged.fq,1000000,177,999920,821104,178816,2254,128032,690818,17.882,0.225,12.803,69.082,130286,
ClipAndMerge,gen_n1000000_l178_merged.fq,1000000,178,999916,817325,182591,2282,129320,685723,18.259,0.228,12.932,68.572,131602,
ClipAndMerge,gen_n1000000_l179_merged.fq,1000000,179,999920,816686,183234,2386,130903,683397,18.323,0.239,13.09,68.34,133289,
ClipAndMerge,gen_n1000000_l17_merged.fq,1000000,17,999905,956475,43430,137,20,956318,4.343,0.014,0.002,95.632,157,
ClipAndMerge,gen_n1000000_l180_merged.fq,1000000,180,999915,813478,186437,2642,132137,678699,18.644,0.264,13.214,67.87,134779,
ClipAndMerge,gen_n1000000_l181_merged.fq,1000000,181,999924,811311,188613,2710,133375,675226,18.861,0.271,13.337,67.523,136085,
ClipAndMerge,gen_n1000000_l182_merged.fq,1000000,182,999910,809205,190705,2642,134797,671766,19.071,0.264,13.48,67.177,137439,
ClipAndMerge,gen_n1000000_l183_merged.fq,1000000,183,999924,806171,193753,2699,135733,667739,19.375,0.27,13.573,66.774,138432,
ClipAndMerge,gen_n1000000_l184_merged.fq,1000000,184,999926,804064,195862,2611,137287,664166,19.586,0.261,13.729,66.417,139898,
