program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
SeqPrep,gen_n1000000_l4_merged.fq.gz,1000000,4,999896,1000000,-104,0,1734,998266,-0.01,0.0,0.173,99.827,1734,
SeqPrep,gen_n1000000_l50_merged.fq.gz,1000000,50,999927,1000000,-73,0,10696,989304,-0.007,0.0,1.07,98.93,10696,
SeqPrep,gen_n1000000_l51_merged.fq.gz,1000000,51,999919,1000000,-81,0,10619,989381,-0.008,0.0,1.062,98.938,10619,
SeqPrep,gen_n1000000_l52_merged.fq.gz,1000000,52,999920,1000000,-80,0,10900,989100,-0.008,0.0,1.09,98.91,10900,
SeqPrep,gen_n1000000_l53_merged.fq.gz,1000000,53,999912,1000000,-88,0,11098,988902,-0.009,0.0,1.11,98.89,11098,
SeqPrep,gen_n1000000_l54_merged.fq.gz,1000000,54,999922,1000000,-78,0,11267,988733,-0.008,0.0,1.127,98.873,11267,
SeqPrep,gen_n1000000_l55_merged.fq.gz,1000000,55,999914,1000000,-86,0,11444,988556,-0.009,0.0,1.144,98.856,11444,
SeqPrep,gen_n1000000_l56_merged.fq.gz,1000000,56,999916,1000000,-84,0,11840,988160,-0.008,0.0,1.184,98.816,11840,
SeqPrep,gen_n1000000_l57_merged.fq.gz,1000000,57,999900,1000000,-100,0,11898,988102,-0.01,0.0,1.19,98.81,11898,
SeqPrep,gen_n1000000_l58_merged.fq.gz,1000000,58,999915,1000000,-85,0,12369,987631,-0.009,0.0,1.237,98.763,12369,
SeqPrep,gen_n1000000_l59_merged.fq.gz,1000000,59,999905,1000000,-95,0,12438,987562,-0.009,0.0,1.244,98.756,12438,
SeqPrep,gen_n1000000_l5_merged.fq.gz,1000000,5,999925,1000000,-75,0,2266,997734,-0.007,0.0,0.227,99.773,2266,
SeqPrep,gen_n1000000_l60_merged.fq.gz,1000000,60,999917,1000000,-83,0,12562,987438,-0.008,0.0,1.256,98.744,12562,
SeqPrep,gen_n1000000_l61_merged.fq.gz,1000000,61,999918,1000000,-82,0,12698,987302,-0.008,0.0,1.27,98.73,12698,
SeqPrep,gen_n1000000_l62_merged.fq.gz,1000000,62,999910,1000000,-90,0,12987,987013,-0.009,0.0,1.299,98.701,12987,
SeqPrep,gen_n1000000_l63_merged.fq.gz,1000000,63,999911,1000000,-89,0,13171,986829,-0.009,0.0,1.317,98.683,13171,
SeqPrep,gen_n1000000_l64_merged.fq.gz,1000000,64,999922,1000000,-78,0,13651,986349,-0.008,0.0,1.365,98.635,13651,
SeqPrep,gen_n1000000_l65_merged.fq.gz,1000000,65,999920,1000000,-80,0,13803,986197,-0.008,0.0,1.38,98.62,13803,
SeqPrep,gen_n1000000_l66_merged.fq.gz,1000000,66,999904,1000000,-96,0,13929,986071,-0.01,0.0,1.393,98.607,13929,
SeqPrep,gen_n1000000_l67_merged.fq.gz,1000000,67,999925,1000000,-75,0,14069,985931,-0.007,0.0,1.407,98.593,14069,
SeqPrep,gen_n1000000_l68_merged.fq.gz,1000000,68,999915,1000000,-85,0,14415,985585,-0.009,0.0,1.442,98.559,14415,
SeqPrep,gen_n1000000_l69_merged.fq.gz,1000000,69,999916,1000000,-84,0,14655,985345,-0.008,0.0,1.466,98.535,14655,
SeqPrep,gen_n1000000_l6_merged.fq.gz,1000000,6,999916,1000000,-84,0,2245,997755,-0.008,0.0,0.225,99.775,2245,
SeqPrep,gen_n1000000_l70_merged.fq.gz,1000000,70,999901,1000000,-99,0,15093,984907,-0.01,0.0,1.509,98.491,15093,
SeqPrep,gen_n1000000_l71_merged.fq.gz,1000000,71,999895,1000000,-105,0,15068,984932,-0.011,0.0,1.507,98.493,15068,
SeqPrep,gen_n1000000_l72_merged.fq.gz,1000000,72,999909,1000000,-91,0,15637,984363,-0.009,0.0,1.564,98.436,15637,
SeqPrep,gen_n1000000_l73_merged.fq.gz,1000000,73,999926,1000000,-74,0,15469,984531,-0.007,0.0,1.547,98.453,15469,
SeqPrep,gen_n1000000_l74_merged.fq.gz,1000000,74,999914,1000000,-86,0,15760,984240,-0.009,0.0,1.576,98.424,15760,
SeqPrep,gen_n1000000_l75_merged.fq.gz,1000000,75,999929,1000000,-71,0,16085,983915,-0.007,0.0,1.608,98.391,16085,
SeqPrep,gen_n1000000_l76_merged.fq.gz,1000000,76,999914,1000000,-86,0,16215,983785,-0.009,0.0,1.621,98.379,16215,
SeqPrep,gen_n1000000_l77_merged.fq.gz,1000000,77,999902,1000000,-98,0,16368,983632,-0.01,0.0,1.637,98.363,16368,
SeqPrep,gen_n1000000_l78_merged.fq.gz,1000000,78,999918,1000000,-82,0,16782,983218,-0.008,0.0,1.678,98.322,16782,
SeqPrep,gen_n1000000_l79_merged.fq.gz,1000000,79,999921,1000000,-79,0,16726,983274,-0.008,0.0,1.673,98.327,16726,
SeqPrep,gen_n1000000_l7_merged.fq.gz,1000000,7,999912,1000000,-88,0,2209,997791,-0.009,0.0,0.221,99.779,2209,
SeqPrep,gen_n1000000_l80_merged.fq.gz,1000000,80,999907,1000000,-93,0,16961,983039,-0.009,0.0,1.696,98.304,16961,
SeqPrep,gen_n1000000_l81_merged.fq.gz,1000000,81,999923,1000000,-77,0,17217,982783,-0.008,0.0,1.722,98.278,17217,
SeqPrep,gen_n1000000_l82_merged.fq.gz,1000000,82,999924,1000000,-76,0,17648,982352,-0.008,0.0,1.765,98.235,17648,
SeqPrep,gen_n1000000_l83_merged.fq.gz,1000000,83,999923,1000000,-77,0,17575,982425,-0.008,0.0,1.758,98.242,17575,
SeqPrep,gen_n1000000_l84_merged.fq.gz,1000000,84,999906,1000000,-94,0,17867,982133,-0.009,0.0,1.787,98.213,17867,
SeqPrep,gen_n1000000_l85_merged.fq.gz,1000000,85,999916,1000000,-84,0,18456,981544,-0.008,0.0,1.846,98.154,18456,
SeqPrep,gen_n1000000_l86_merged.fq.gz,1000000,86,999921,1000000,-79,0,18489,981511,-0.008,0.0,1.849,98.151,18489,
SeqPrep,gen_n1000000_l87_merged.fq.gz,1000000,87,999935,1000000,-65,0,18899,981101,-0.006,0.0,1.89,98.11,18899,
SeqPrep,gen_n1000000_l88_merged.fq.gz,1000000,88,999924,1000000,-76,0,18906,981094,-0.008,0.0,1.891,98.109,18906,
SeqPrep,gen_n1000000_l89_merged.fq.gz,1000000,89,999911,1000000,-89,0,18826,981174,-0.009,0.0,1.883,98.117,18826,
SeqPrep,gen_n1000000_l8_merged.fq.gz,1000000,8,999921,1000000,-79,0,2287,997713,-0.008,0.0,0.229,99.771,2287,
SeqPrep,gen_n1000000_l90_merged.fq.gz,1000000,90,999923,1000000,-77,0,19253,980747,-0.008,0.0,1.925,98.075,19253,
SeqPrep,gen_n1000000_l91_merged.fq.gz,1000000,91,999915,1000000,-85,0,19590,980410,-0.009,0.0,1.959,98.041,19590,
SeqPrep,gen_n1000000_l92_merged.fq.gz,1000000,92,999916,1000000,-84,0,19845,980155,-0.008,0.0,1.985,98.016,19845,
SeqPrep,gen_n1000000_l93_merged.fq.gz,1000000,93,999908,1000000,-92,0,20066,979934,-0.009,0.0,2.007,97.993,20066,
SeqPrep,gen_n1000000_l94_merged.fq.gz,1000000,94,999916,1000000,-84,0,20295,979705,-0.008,0.0,2.03,97.971,20295,
SeqPrep,gen_n1000000_l95_merged.fq.gz,1000000,95,999918,1000000,-82,0,20695,979305,-0.008,0.0,2.07,97.93,20695,
SeqPrep,gen_n1000000_l96_merged.fq.gz,1000000,96,999915,1000000,-85,0,20885,979115,-0.009,0.0,2.089,97.911,20885,
SeqPrep,gen_n1000000_l97_merged.fq.gz,1000000,97,999915,1000000,-85,0,21106,978894,-0.009,0.0,2.111,97.889,21106,
SeqPrep,gen_n1000000_l98_merged.fq.gz,1000000,98,999919,1000000,-81,0,21463,978537,-0.008,0.0,2.146,97.854,21463,
SeqPrep,gen_n1000000_l99_merged.fq.gz,1000000,99,999915,1000000,-85,0,21621,978379,-0.009,0.0,2.162,97.838,21621,
SeqPrep,gen_n1000000_l9_merged.fq.gz,1000000,9,999911,1000000,-89,0,2300,997700,-0.009,0.0,0.23,99.77,2300,
